State,Sex,Year,Name,Number,Percent
BERAT,F,2011,Berjana,1,0.01
BERAT,F,2011,Berta,1,0.01
BERAT,F,2011,Bertina,3,0.02
BERAT,F,2011,Besarda,1,0.01
BERAT,F,2011,Bexhie,1,0.01
BERAT,F,2011,Bleona,2,0.01
BERAT,F,2011,Blerina,1,0.01
BERAT,F,2011,Blertina,1,0.01
BERAT,F,2011,Briana,2,0.01
BERAT,F,2011,Brikena,2,0.01
BERAT,F,2011,Brisilda,1,0.01
BERAT,F,2011,Dallandyshe,1,0.01
BERAT,F,2011,Danai,1,0.01
BERAT,F,2011,Daniela,1,0.01
BERAT,F,2011,Danja,1,0.01
BERAT,F,2011,Danjela,1,0.01
BERAT,F,2011,Daria,1,0.01
BERAT,F,2011,Dea,2,0.01
BERAT,F,2011,Debora,1,0.01
BERAT,F,2011,Deborah,1,0.01
BERAT,F,2011,Deina,1,0.01
BERAT,F,2011,Dejsi,1,0.01
BERAT,F,2011,Delisa,1,0.01
BERAT,F,2011,Deniada,1,0.01
BERAT,F,2011,Denisa,4,0.02
BERAT,F,2011,Desada,1,0.01
BERAT,F,2011,Desara,1,0.01
BERAT,F,2011,Desila,1,0.01
BERAT,F,2011,Desjana,1,0.01
BERAT,F,2011,Desma,1,0.01
BERAT,F,2011,Dinerisa,1,0.01
BERAT,F,2011,Dionisa,1,0.01
BERAT,F,2011,Disilda,1,0.01
BERAT,F,2011,Dituri,1,0.01
BERAT,F,2011,Doela,1,0.01
BERAT,F,2011,Dorela,1,0.01
BERAT,F,2011,Dorotea,1,0.01
BERAT,F,2011,Drita,1,0.01
BERAT,F,2011,Edea,2,0.01
BERAT,F,2011,Edlira,1,0.01
BERAT,F,2011,Egi,1,0.01
BERAT,F,2011,Eglevjana,1,0.01
BERAT,F,2011,Egrinelda,1,0.01
BERAT,F,2011,Eilis,1,0.01
BERAT,F,2011,Ejona,1,0.01
BERAT,F,2011,Elena,3,0.02
BERAT,F,2011,Elida,1,0.01
BERAT,F,2011,Elidjona,1,0.01
BERAT,F,2011,Eliona,1,0.01
BERAT,F,2011,Elisa,3,0.02
BERAT,F,2011,Elisabeta,1,0.01
BERAT,F,2011,Eljenda,1,0.01
BERAT,F,2011,Elona,3,0.02
BERAT,F,2011,Eltia,1,0.01
BERAT,F,2011,Elvana,1,0.01
BERAT,F,2011,Elvi,1,0.01
BERAT,F,2011,Ema,3,0.02
BERAT,F,2011,Emajla,1,0.01
BERAT,F,2011,Emanuela,5,0.03
BERAT,F,2011,Emelia,1,0.01
BERAT,F,2011,Emi,2,0.01
BERAT,F,2011,Emilena,2,0.01
BERAT,F,2011,Emili,3,0.02
BERAT,F,2011,Emilia,2,0.01
BERAT,F,2011,Eneda,1,0.01
BERAT,F,2011,Enejda,1,0.01
BERAT,F,2011,Enelia,1,0.01
BERAT,F,2011,Engjëllushe-Enkis,1,0.01
BERAT,F,2011,Eni,1,0.01
BERAT,F,2011,Enia,2,0.01
BERAT,F,2011,Eniana,1,0.01
BERAT,F,2011,Enieda,1,0.01
BERAT,F,2011,Enkeleda,3,0.02
BERAT,F,2011,Enkelejda,1,0.01
BERAT,F,2011,Enkjola,1,0.01
BERAT,F,2011,Entela,2,0.01
BERAT,F,2011,Enxhi,3,0.02
BERAT,F,2011,Era,5,0.03
BERAT,F,2011,Erajla,1,0.01
BERAT,F,2011,Erblina,1,0.01
BERAT,F,2011,Ergisa,2,0.01
BERAT,F,2011,Eribjola,1,0.01
BERAT,F,2011,Eridjola,1,0.01
BERAT,F,2011,Erifile,1,0.01
BERAT,F,2011,Eriglena,1,0.01
BERAT,F,2011,Erika,3,0.02
BERAT,F,2011,Erisa,7,0.04
BERAT,F,2011,Erisjona,2,0.01
BERAT,F,2011,Eristina,1,0.01
BERAT,F,2011,Erjola,3,0.02
BERAT,F,2011,Ermela,6,0.04
BERAT,F,2011,Ermelinda,2,0.01
BERAT,F,2011,Ernela,1,0.01
BERAT,F,2011,Ersa,1,0.01
BERAT,F,2011,Ersi,1,0.01
BERAT,F,2011,Ersida,1,0.01
BERAT,F,2011,Ersiola,1,0.01
BERAT,F,2011,Ersli,1,0.01
BERAT,F,2011,Erta,1,0.01
BERAT,F,2011,Ervehe,1,0.01
BERAT,F,2011,Esi,1,0.01
BERAT,F,2011,Esia,1,0.01
BERAT,F,2011,Esli,2,0.01
BERAT,F,2011,Esmeralda,1,0.01
BERAT,F,2011,Esperanca,1,0.01
BERAT,F,2011,Ester,5,0.03
BERAT,F,2011,Estera,1,0.01
BERAT,F,2011,Evelina,3,0.02
BERAT,F,2011,Evi,1,0.01
BERAT,F,2011,Fabiola,1,0.01
BERAT,F,2011,Fabjana,1,0.01
BERAT,F,2011,Fabjola,1,0.01
BERAT,F,2011,Farije,1,0.01
BERAT,F,2011,Fatime,3,0.02
BERAT,F,2011,Fatina,1,0.01
BERAT,F,2011,Fatjona,2,0.01
BERAT,F,2011,Fatma,2,0.01
BERAT,F,2011,Fatmira,1,0.01
BERAT,F,2011,Federika,1,0.01
BERAT,F,2011,Ferda,1,0.01
BERAT,F,2011,Fiama,1,0.01
BERAT,F,2011,Filjona,1,0.01
BERAT,F,2011,Fiona,2,0.01
BERAT,F,2011,Fiorela,1,0.01
BERAT,F,2011,Fiqirete,3,0.02
BERAT,F,2011,Fjona,4,0.02
BERAT,F,2011,Fjonis,1,0.01
BERAT,F,2011,Fjonisa,1,0.01
BERAT,F,2011,Fjoralba,1,0.01
BERAT,F,2011,Fjorela,2,0.01
BERAT,F,2011,Fjorida,2,0.01
BERAT,F,2011,Fjorina,1,0.01
BERAT,F,2011,Flausida,1,0.01
BERAT,F,2011,Flavia,2,0.01
BERAT,F,2011,Flavina,1,0.01
BERAT,F,2011,Flavja,1,0.01
BERAT,F,2011,Françeska,2,0.01
BERAT,F,2011,Fredjola,1,0.01
BERAT,F,2011,Gabriela,3,0.02
BERAT,F,2011,Gentjana,2,0.01
BERAT,F,2011,Glejdja,2,0.01
BERAT,F,2011,Glerta,1,0.01
BERAT,F,2011,Glinda,1,0.01
BERAT,F,2011,Gloria,3,0.02
BERAT,F,2011,Glorja,1,0.01
BERAT,F,2011,Grejsa,1,0.01
BERAT,F,2011,Grejsi,1,0.01
BERAT,F,2011,Gresa,1,0.01
BERAT,F,2011,Gretina,1,0.01
BERAT,F,2011,Griena,1,0.01
BERAT,F,2011,Griselda,4,0.02
BERAT,F,2011,Grisilda,1,0.01
BERAT,F,2011,Gjyle,1,0.01
BERAT,F,2011,Gjyliana,1,0.01
BERAT,F,2011,Hajdi,1,0.01
BERAT,F,2011,Hajdine,1,0.01
BERAT,F,2011,Hajlin,1,0.01
BERAT,F,2011,Hajna,1,0.01
BERAT,F,2011,Hajrije,1,0.01
BERAT,F,2011,Halmitea,1,0.01
BERAT,F,2011,Hanja,1,0.01
BERAT,F,2011,Heligersa,1,0.01
BERAT,F,2011,Hermela,1,0.01
BERAT,F,2011,Himena,1,0.01
BERAT,F,2011,Hurma,1,0.01
BERAT,F,2011,Iljada,1,0.01
BERAT,F,2011,Iljana,1,0.01
BERAT,F,2011,Inesa,1,0.01
BERAT,F,2011,Inri,1,0.01
BERAT,F,2011,Iris,1,0.01
BERAT,F,2011,Irisa,1,0.01
BERAT,F,2011,Isabela,1,0.01
BERAT,F,2011,Isida,2,0.01
BERAT,F,2011,Isolda,1,0.01
BERAT,F,2011,Iva,1,0.01
BERAT,F,2011,Ivana,1,0.01
BERAT,F,2011,Izabela,1,0.01
BERAT,F,2011,Izaura,1,0.01
BERAT,F,2011,Jara,2,0.01
BERAT,F,2011,Jasemina,1,0.01
BERAT,F,2011,Jasmina,1,0.01
BERAT,F,2011,Jesmina,2,0.01
BERAT,F,2011,Joana,6,0.04
BERAT,F,2011,Jonada,1,0.01
BERAT,F,2011,Jonela,4,0.02
BERAT,F,2011,Joniana,1,0.01
BERAT,F,2011,Jonida,4,0.02
BERAT,F,2011,Julia,1,0.01
BERAT,F,2011,Juljana,1,0.01
BERAT,F,2011,Juna,2,0.01
BERAT,F,2011,Jusilda,1,0.01
BERAT,F,2011,Justila,1,0.01
BERAT,F,2011,Justina,1,0.01
BERAT,F,2011,Juvisa,1,0.01
BERAT,F,2011,Kaltrina,1,0.01
BERAT,F,2011,Kamela,1,0.01
BERAT,F,2011,Kamila,1,0.01
BERAT,F,2011,Kantiola,1,0.01
BERAT,F,2011,Katerina,2,0.01
BERAT,F,2011,Kedjona,1,0.01
BERAT,F,2011,Kejda,1,0.01
BERAT,F,2011,Kejsi,9,0.06
BERAT,F,2011,Kejsiana,1,0.01
BERAT,F,2011,Kejtlin,1,0.01
BERAT,F,2011,Keona,1,0.01
BERAT,F,2011,Kiana,1,0.01
BERAT,F,2011,Kiara,2,0.01
BERAT,F,2011,Kisjana,1,0.01
BERAT,F,2011,Klara,1,0.01
BERAT,F,2011,Klarisa,3,0.02
BERAT,F,2011,Klaudia,3,0.02
BERAT,F,2011,Klea,3,0.02
BERAT,F,2011,Kleandra,1,0.01
BERAT,F,2011,Kleanta,1,0.01
BERAT,F,2011,Kleantea,1,0.01
BERAT,F,2011,Kledia,1,0.01
BERAT,F,2011,Kledisa,1,0.01
BERAT,F,2011,Kledja,2,0.01
BERAT,F,2011,Kleidia,1,0.01
BERAT,F,2011,Kleirsa,1,0.01
BERAT,F,2011,Klejdja,1,0.01
BERAT,F,2011,Kleman,1,0.01
BERAT,F,2011,Kleola,1,0.01
BERAT,F,2011,Kleona,2,0.01
BERAT,F,2011,Klerida,1,0.01
BERAT,F,2011,Klevisa,3,0.02
BERAT,F,2011,Klorisa,1,0.01
BERAT,F,2011,Krea,1,0.01
BERAT,F,2011,Kristalia Donapela,1,0.01
BERAT,F,2011,Kristina,5,0.03
BERAT,F,2011,Ksenja,1,0.01
BERAT,F,2011,Laje,1,0.01
BERAT,F,2011,Laura,5,0.03
BERAT,F,2011,LAURA,1,0.01
BERAT,F,2011,Lavdije,1,0.01
BERAT,F,2011,Leana,1,0.01
BERAT,F,2011,Leandra,2,0.01
BERAT,F,2011,Ledjona,1,0.01
BERAT,F,2011,Lehona,1,0.01
BERAT,F,2011,Lejanda,1,0.01
BERAT,F,2011,Leonela,1,0.01
BERAT,F,2011,Leonora,1,0.01
BERAT,F,2011,Letisja,1,0.01
BERAT,F,2011,Liana,1,0.01
BERAT,F,2011,Lindita,2,0.01
BERAT,F,2011,Livia,2,0.01
BERAT,F,2011,Livja,1,0.01
BERAT,F,2011,Lorena,2,0.01
BERAT,F,2011,Lubjana,1,0.01
BERAT,F,2011,Luesa,1,0.01
BERAT,F,2011,Luisa,1,0.01
BERAT,F,2011,Luiza,2,0.01
BERAT,F,2011,Luljeta,1,0.01
BERAT,F,2011,Lumturi,1,0.01
BERAT,F,2011,Luna,2,0.01
BERAT,F,2011,Lusia,1,0.01
BERAT,F,2011,Lusinda,1,0.01
BERAT,F,2011,Lutfije,1,0.01
BERAT,F,2011,Luziana,1,0.01
BERAT,F,2011,Luzjana,1,0.01
BERAT,F,2011,Llambrini,1,0.01
BERAT,F,2011,Majda,1,0.01
BERAT,F,2011,Malvina,1,0.01
BERAT,F,2011,Manuela,1,0.01
BERAT,F,2011,Manushaqe,1,0.01
BERAT,F,2011,Maria,2,0.01
BERAT,F,2011,Marie,1,0.01
BERAT,F,2011,Mariela,1,0.01
BERAT,F,2011,Marija,1,0.01
BERAT,F,2011,Marilena,1,0.01
BERAT,F,2011,Marina,2,0.01
BERAT,F,2011,Marinela,1,0.01
BERAT,F,2011,Marjana,1,0.01
BERAT,F,2011,Marsela,2,0.01
BERAT,F,2011,Marsida,1,0.01
BERAT,F,2011,Martina,4,0.02
BERAT,F,2011,Mbaresa,1,0.01
BERAT,F,2011,Medina,1,0.01
BERAT,F,2011,Megan,1,0.01
BERAT,F,2011,Megi,2,0.01
BERAT,F,2011,Melanja,1,0.01
BERAT,F,2011,Meleqe,1,0.01
BERAT,F,2011,Melgisa,1,0.01
BERAT,F,2011,Melisa,4,0.02
BERAT,F,2011,Melita,1,0.01
BERAT,F,2011,Merjeme,1,0.01
BERAT,F,2011,Mersiola,1,0.01
BERAT,F,2011,Merushe,2,0.01
BERAT,F,2011,Mesjana,1,0.01
BERAT,F,2011,Migena,1,0.01
BERAT,F,2011,Mikaela,3,0.02
BERAT,F,2011,Mikea,1,0.01
BERAT,F,2011,Minela,1,0.01
BERAT,F,2011,Mirovena,1,0.01
BERAT,F,2011,Mirselda,1,0.01
BERAT,F,2011,Mishel,2,0.01
BERAT,F,2011,Morena,3,0.02
BERAT,F,2011,Naimela,1,0.01
BERAT,F,2011,Natalja,1,0.01
BERAT,F,2011,Naxhije,1,0.01
BERAT,F,2011,Ndriola,1,0.01
BERAT,F,2011,Nefeli,1,0.01
BERAT,F,2011,Nefelia,1,0.01
BERAT,F,2011,Nersana,1,0.01
BERAT,F,2011,Nersila,1,0.01
BERAT,F,2011,Nertila,1,0.01
BERAT,F,2011,Nevreze,1,0.01
BERAT,F,2011,Nexhmie,2,0.01
BERAT,F,2011,Nikol,1,0.01
BERAT,F,2011,Noela,1,0.01
BERAT,F,2011,Noemi,3,0.02
BERAT,F,2011,Nurenxhi,1,0.01
BERAT,F,2011,Nurie,1,0.01
BERAT,F,2011,Odesa,1,0.01
BERAT,F,2011,Oldjona,1,0.01
BERAT,F,2011,Olgerta,1,0.01
BERAT,F,2011,Olimbi,1,0.01
BERAT,F,2011,Olisa,1,0.01
BERAT,F,2011,Olivia,1,0.01
BERAT,F,2011,Olivja,2,0.01
BERAT,F,2011,Olta,1,0.01
BERAT,F,2011,Onida,1,0.01
BERAT,F,2011,Orelia,1,0.01
BERAT,F,2011,Orinda,1,0.01
BERAT,F,2011,Orjada,1,0.01
BERAT,F,2011,Orkida,1,0.01
BERAT,F,2011,Ortesia,1,0.01
BERAT,F,2011,Orthea,1,0.01
BERAT,F,2011,Pamela,4,0.02
BERAT,F,2011,Patrisja,1,0.01
BERAT,F,2011,Paulinda,1,0.01
BERAT,F,2011,Pavlina,1,0.01
BERAT,F,2011,Perla,2,0.01
BERAT,F,2011,Persiana,1,0.01
BERAT,F,2011,Petrula,1,0.01
BERAT,F,2011,Qazime,1,0.01
BERAT,F,2011,Qerime,1,0.01
BERAT,F,2011,Rabie,1,0.01
BERAT,F,2011,Rafaela,1,0.01
BERAT,F,2011,Rajana,1,0.01
BERAT,F,2011,Rajna,1,0.01
BERAT,F,2011,Rasjela,1,0.01
BERAT,F,2011,Raziela,1,0.01
BERAT,F,2011,Rea,2,0.01
BERAT,F,2011,Reana,1,0.01
BERAT,F,2011,Redisa,1,0.01
BERAT,F,2011,Redjola,1,0.01
BERAT,F,2011,Refina,1,0.01
BERAT,F,2011,Refjola,1,0.01
BERAT,F,2011,Reida,1,0.01
BERAT,F,2011,Reihana,1,0.01
BERAT,F,2011,Rejna,1,0.01
BERAT,F,2011,Resjana,1,0.01
BERAT,F,2011,Resmije,1,0.01
BERAT,F,2011,Rezarta,1,0.01
BERAT,F,2011,Riana,2,0.01
BERAT,F,2011,Rigerta,1,0.01
BERAT,F,2011,Rihana,2,0.01
BERAT,F,2011,Roksana,1,0.01
BERAT,F,2011,Romesa,1,0.01
BERAT,F,2011,Rosalinda,2,0.01
BERAT,F,2011,Rosela,1,0.01
BERAT,F,2011,Rubie,1,0.01
BERAT,F,2011,Rukë,1,0.01
BERAT,F,2011,Ruzhdie,1,0.01
BERAT,F,2011,Sabjela,1,0.01
BERAT,F,2011,Sabrina,1,0.01
BERAT,F,2011,Safete,1,0.01
BERAT,F,2011,Safiola,1,0.01
BERAT,F,2011,Saide,1,0.01
BERAT,F,2011,Salushe,1,0.01
BERAT,F,2011,Samanta,3,0.02
BERAT,F,2011,Samela,1,0.01
BERAT,F,2011,Samuela,1,0.01
BERAT,F,2011,Sandra,1,0.01
BERAT,F,2011,Sanduela,1,0.01
BERAT,F,2011,Sara,8,0.05
BERAT,F,2011,Sarinda,1,0.01
BERAT,F,2011,Saviana,1,0.01
BERAT,F,2011,Savjana,1,0.01
BERAT,F,2011,Segi,1,0.01
BERAT,F,2011,Selena,1,0.01
BERAT,F,2011,Semiramida,1,0.01
BERAT,F,2011,Serena,2,0.01
BERAT,F,2011,Sibel,1,0.01
BERAT,F,2011,Sibora,1,0.01
BERAT,F,2011,Sidorela,5,0.03
BERAT,F,2011,Silja,1,0.01
BERAT,F,2011,Siluana,1,0.01
BERAT,F,2011,Silva,1,0.01
BERAT,F,2011,Silvia,1,0.01
BERAT,F,2011,Sindi,2,0.01
BERAT,F,2011,Sonila,2,0.01
BERAT,F,2011,Steisi,2,0.01
BERAT,F,2011,Stela,3,0.02
BERAT,F,2011,Stelina,3,0.02
BERAT,F,2011,Suana,1,0.01
BERAT,F,2011,Suela,2,0.01
BERAT,F,2011,Shakira,1,0.01
BERAT,F,2011,Shanel,1,0.01
BERAT,F,2011,Shaniko,1,0.01
BERAT,F,2011,Shejla,1,0.01
BERAT,F,2011,Shifajete,1,0.01
BERAT,F,2011,Tea,1,0.01
BERAT,F,2011,Tereza,1,0.01
BERAT,F,2011,Trendelina,1,0.01
BERAT,F,2011,Uendi,1,0.01
BERAT,F,2011,Valentina,1,0.01
BERAT,F,2011,Vanelja,1,0.01
BERAT,F,2011,Vanesa,4,0.02
BERAT,F,2011,Vasinela,1,0.01
BERAT,F,2011,Vesa,2,0.01
BERAT,F,2011,Viola,1,0.01
BERAT,F,2011,Vjolanda,1,0.01
BERAT,F,2011,Xhasmin,1,0.01
BERAT,F,2011,Xhemiko,1,0.01
BERAT,F,2011,Xhemile,1,0.01
BERAT,F,2011,Xheni,3,0.02
BERAT,F,2011,Xhensila,2,0.01
BERAT,F,2011,Xhesika,1,0.01
BERAT,F,2011,Xhesjana,1,0.01
BERAT,F,2011,Xhesjeda,1,0.01
BERAT,F,2011,Xhesmina,1,0.01
BERAT,F,2011,Xhevaire,1,0.01
BERAT,F,2011,Xhoana,2,0.01
BERAT,F,2011,Xhoela,1,0.01
BERAT,F,2011,Xhulja,1,0.01
BERAT,F,2011,Xhuljana,2,0.01
BERAT,F,2011,Zelina,1,0.01
BERAT,F,2011,Zina,1,0.01
BERAT,F,2011,Zhaklina,1,0.01
BERAT,F,2011,Zhanet,1,0.01
BERAT,F,2011,Zhaneta,1,0.01
DIBER,M,2011,Ëngjëll,1,0.01
DIBER,M,2011,Adelajd,1,0.01
DIBER,M,2011,Adelio,1,0.01
DIBER,M,2011,Adis,1,0.01
DIBER,M,2011,Adoraldo,1,0.01
DIBER,M,2011,Adrian,2,0.01
DIBER,M,2011,Adrilon,1,0.01
DIBER,M,2011,Adhurim,1,0.01
DIBER,M,2011,Agelos,1,0.01
DIBER,M,2011,Agim,1,0.01
DIBER,M,2011,Agush,1,0.01
DIBER,M,2011,Ahmet,1,0.01
DIBER,M,2011,Akil,1,0.01
DIBER,M,2011,Alban,1,0.01
DIBER,M,2011,Albert,2,0.01
DIBER,M,2011,ALBERT,1,0.01
DIBER,M,2011,Alberto,1,0.01
DIBER,M,2011,Albi,4,0.02
DIBER,M,2011,Albijon,1,0.01
DIBER,M,2011,Albin,1,0.01
DIBER,M,2011,Albion,3,0.02
DIBER,M,2011,Albjon,3,0.02
DIBER,M,2011,Aldion,1,0.01
DIBER,M,2011,Aldo,5,0.03
DIBER,M,2011,Alehandro,1,0.01
DIBER,M,2011,Aleks,5,0.03
DIBER,M,2011,Aleksandër,1,0.01
DIBER,M,2011,Aleksander,2,0.01
DIBER,M,2011,Aleksandro,1,0.01
DIBER,M,2011,Alerdo,2,0.01
DIBER,M,2011,Alerio,1,0.01
DIBER,M,2011,Alert,1,0.01
DIBER,M,2011,Alesian,1,0.01
DIBER,M,2011,Alesio,2,0.01
DIBER,M,2011,Alesjo,4,0.02
DIBER,M,2011,Alfred,1,0.01
DIBER,M,2011,Algen,3,0.02
DIBER,M,2011,Algert,3,0.02
DIBER,M,2011,Ali,5,0.03
DIBER,M,2011,Alij,1,0.01
DIBER,M,2011,Alked,1,0.01
DIBER,M,2011,Alkedjo,1,0.01
DIBER,M,2011,Alkeo,1,0.01
DIBER,M,2011,Alkeron,1,0.01
DIBER,M,2011,Alkid,1,0.01
DIBER,M,2011,Alkido,1,0.01
DIBER,M,2011,Alklit,1,0.01
DIBER,M,2011,Alonso,2,0.01
DIBER,M,2011,Alsi,1,0.01
DIBER,M,2011,Alsian,1,0.01
DIBER,M,2011,Alsido,1,0.01
DIBER,M,2011,Alteo,2,0.01
DIBER,M,2011,Alvi,3,0.02
DIBER,M,2011,Alvin,1,0.01
DIBER,M,2011,Amadeo,1,0.01
DIBER,M,2011,Amadeos,1,0.01
DIBER,M,2011,Amarildo,4,0.02
DIBER,M,2011,Amarokel,1,0.01
DIBER,M,2011,Amir,1,0.01
DIBER,M,2011,Andi,2,0.01
DIBER,M,2011,Andrea,3,0.02
DIBER,M,2011,Andri,2,0.01
DIBER,M,2011,Anduel,3,0.02
DIBER,M,2011,Anes,1,0.01
DIBER,M,2011,Anesti,1,0.01
DIBER,M,2011,Angelo,3,0.02
DIBER,M,2011,Angjelemo,1,0.01
DIBER,M,2011,Ani,1,0.01
DIBER,M,2011,Ankel,1,0.01
DIBER,M,2011,Ankelo,1,0.01
DIBER,M,2011,Antolin,1,0.01
DIBER,M,2011,Anton,1,0.01
DIBER,M,2011,Antonio,1,0.01
DIBER,M,2011,Anxhelino,1,0.01
DIBER,M,2011,Anxhelo,1,0.01
DIBER,M,2011,Anxhi,1,0.01
DIBER,M,2011,Aqif,1,0.01
DIBER,M,2011,Arbër,4,0.02
DIBER,M,2011,Arben,1,0.01
DIBER,M,2011,Arber,2,0.01
DIBER,M,2011,Arbjol,1,0.01
DIBER,M,2011,Ardian,1,0.01
DIBER,M,2011,ARDIAN,1,0.01
DIBER,M,2011,Ardit,3,0.02
DIBER,M,2011,Arel,1,0.01
DIBER,M,2011,Aresti,1,0.01
DIBER,M,2011,Argjend,4,0.02
DIBER,M,2011,Argjent,1,0.01
DIBER,M,2011,Ariglen,1,0.01
DIBER,M,2011,Arildo,1,0.01
DIBER,M,2011,Arion,1,0.01
DIBER,M,2011,Ariston,1,0.01
DIBER,M,2011,Arjan,1,0.01
DIBER,M,2011,Arjand,1,0.01
DIBER,M,2011,Arjon,1,0.01
DIBER,M,2011,Arli,3,0.02
DIBER,M,2011,Arlind,4,0.02
DIBER,M,2011,Arlon,1,0.01
DIBER,M,2011,Armand,2,0.01
DIBER,M,2011,Armando,7,0.04
DIBER,M,2011,Armeldi,1,0.01
DIBER,M,2011,Armeli,1,0.01
DIBER,M,2011,Armen,1,0.01
DIBER,M,2011,Armend,5,0.03
DIBER,M,2011,Armin,1,0.01
DIBER,M,2011,Aron,3,0.02
DIBER,M,2011,Arseld,1,0.01
DIBER,M,2011,Arseldo,1,0.01
DIBER,M,2011,Arsen,1,0.01
DIBER,M,2011,Arsi,1,0.01
DIBER,M,2011,Arsiljo,1,0.01
DIBER,M,2011,Arsio,1,0.01
DIBER,M,2011,Arso,1,0.01
DIBER,M,2011,Artenis,1,0.01
DIBER,M,2011,Arteo,1,0.01
DIBER,M,2011,Artin,1,0.01
DIBER,M,2011,Artur,2,0.01
DIBER,M,2011,Asan,1,0.01
DIBER,M,2011,Aurel,6,0.03
DIBER,M,2011,AUREL,1,0.01
DIBER,M,2011,Avdul,2,0.01
DIBER,M,2011,Avni,1,0.01
DIBER,M,2011,Bajram,3,0.02
DIBER,M,2011,Bamir,1,0.01
DIBER,M,2011,Banush,1,0.01
DIBER,M,2011,Bebe,1,0.01
DIBER,M,2011,Bedri,1,0.01
DIBER,M,2011,Bektesh,1,0.01
DIBER,M,2011,Benard,2,0.01
DIBER,M,2011,Benardo,1,0.01
DIBER,M,2011,Beniamin,1,0.01
DIBER,M,2011,Besar,1,0.01
DIBER,M,2011,Besart,2,0.01
DIBER,M,2011,Besjan,4,0.02
DIBER,M,2011,Beso,1,0.01
DIBER,M,2011,Bilbil,1,0.01
DIBER,M,2011,Biord,1,0.01
DIBER,M,2011,Biorgi,1,0.01
DIBER,M,2011,Bjord,1,0.01
DIBER,M,2011,Bjordi,3,0.02
DIBER,M,2011,Bjorni,1,0.01
DIBER,M,2011,BLEDJAN,1,0.01
DIBER,M,2011,Blendi,1,0.01
DIBER,M,2011,Blerim,1,0.01
DIBER,M,2011,Boiken,1,0.01
DIBER,M,2011,Brando,1,0.01
DIBER,M,2011,Branko,1,0.01
DIBER,M,2011,Brendi,1,0.01
DIBER,M,2011,Brisel,1,0.01
DIBER,M,2011,Briseldi,1,0.01
DIBER,M,2011,Bruins,1,0.01
DIBER,M,2011,Bujar,2,0.01
DIBER,M,2011,Bukurosh,1,0.01
DIBER,M,2011,Dalip,1,0.01
DIBER,M,2011,Daniel,3,0.02
DIBER,M,2011,Danjel,2,0.01
DIBER,M,2011,Dardi,1,0.01
DIBER,M,2011,Dario,2,0.01
DIBER,M,2011,David,1,0.01
DIBER,M,2011,Dean,1,0.01
DIBER,M,2011,Dejan,2,0.01
DIBER,M,2011,Dejvi,1,0.01
DIBER,M,2011,Dejvid,1,0.01
DIBER,M,2011,Delarjo,1,0.01
DIBER,M,2011,Demir,1,0.01
DIBER,M,2011,Denaldo,1,0.01
DIBER,M,2011,Denis,6,0.03
DIBER,M,2011,Deon,1,0.01
DIBER,M,2011,Desald,1,0.01
DIBER,M,2011,Desarjo,1,0.01
DIBER,M,2011,Desildo,1,0.01
DIBER,M,2011,Destan,1,0.01
DIBER,M,2011,Dion,2,0.01
DIBER,M,2011,Dionis,1,0.01
DIBER,M,2011,Dorian,1,0.01
DIBER,M,2011,Doris,1,0.01
DIBER,M,2011,Dorjan,2,0.01
DIBER,M,2011,Driel,1,0.01
DIBER,M,2011,Drilon,4,0.02
DIBER,M,2011,Edison,2,0.01
DIBER,M,2011,Egietjan,1,0.01
DIBER,M,2011,Eglantin,1,0.01
DIBER,M,2011,Egzon,1,0.01
DIBER,M,2011,Ejbis,1,0.01
DIBER,M,2011,Elderado,1,0.01
DIBER,M,2011,Eldi,1,0.01
DIBER,M,2011,Eldison,1,0.01
DIBER,M,2011,Eldorado,1,0.01
DIBER,M,2011,Eldoraldo,1,0.01
DIBER,M,2011,Eldorest,1,0.01
DIBER,M,2011,Elez,1,0.01
DIBER,M,2011,Elidon,1,0.01
DIBER,M,2011,Elio,3,0.02
DIBER,M,2011,Elios,1,0.01
DIBER,M,2011,Elis,1,0.01
DIBER,M,2011,Eljo,4,0.02
DIBER,M,2011,Eljon,4,0.02
DIBER,M,2011,Elkan,1,0.01
DIBER,M,2011,Elmaz,1,0.01
DIBER,M,2011,Elton,3,0.02
DIBER,M,2011,Elvi,1,0.01
DIBER,M,2011,Elvis,3,0.02
DIBER,M,2011,Emanuel,2,0.01
DIBER,M,2011,Emanuela,1,0.01
DIBER,M,2011,Emigel,1,0.01
DIBER,M,2011,Emigran,1,0.01
DIBER,M,2011,Emiliano,4,0.02
DIBER,M,2011,Emiljan,2,0.01
DIBER,M,2011,Emiljano,9,0.05
DIBER,M,2011,Emiljo,2,0.01
DIBER,M,2011,Emin,1,0.01
DIBER,M,2011,Emiraldo,1,0.01
DIBER,M,2011,Emis,1,0.01
DIBER,M,2011,Enco,1,0.01
DIBER,M,2011,Endi,1,0.01
DIBER,M,2011,Endis,1,0.01
DIBER,M,2011,Endri,9,0.05
DIBER,M,2011,Endrit,1,0.01
DIBER,M,2011,Endrri,1,0.01
DIBER,M,2011,Enea,5,0.03
DIBER,M,2011,Enedo,1,0.01
DIBER,M,2011,Eneo,4,0.02
DIBER,M,2011,Enes,3,0.02
DIBER,M,2011,Engli,1,0.01
DIBER,M,2011,Englisjano,1,0.01
DIBER,M,2011,Engjëll,2,0.01
DIBER,M,2011,Eni,1,0.01
